web-scraper-order,web-scraper-start-url,title,title-href,author,rating,cat,pubdate,hits
"1626170277-10444","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","Leo's 1AM Heartbreak Playlist","https://archiveofourown.org/works/31152422","hungryGentoo","Teen And Up Audiences","F/F","2021-05-07","10706"
"1626166931-10150","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=16","retrograde","https://archiveofourown.org/works/22923085","zephyrrr","General Audiences","F/F","2020-02-27","924"
"1626165153-9992","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=24","You Whistle to My Heart","https://archiveofourown.org/works/14214300","renefuls","Teen And Up Audiences","Multi","2018-04-04","3064"
"1626169848-10406","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=3","Green is the new black(pink)","https://archiveofourown.org/works/31866397","theoriginalhigh_19","Not Rated","F/F","2021-06-10","43"
"1626170266-10443","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","There's No Way","https://archiveofourown.org/works/32440447","TheMissusM","Teen And Up Audiences","F/F","2021-07-08","806"
"1626167498-10200","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=13","At the End of a Tiring Day","https://archiveofourown.org/works/26028517","Erysun","Explicit","F/F","2020-08-25","364"
"1626165314-10006","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","Only Want You","https://archiveofourown.org/works/17752610","scaredycat","Teen And Up Audiences","F/F","2019-02-12","213"
"1626165473-10020","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=22","Not Us, Not Me","https://archiveofourown.org/works/18124307","rudesunyoung","Teen And Up Audiences","F/F","2019-03-16","2063"
"1626168686-10306","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=8","Love is You","https://archiveofourown.org/works/29421741","jeongjeongie","Not Rated","F/F","2021-02-14","198"
"1626168708-10308","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=8","【翻译】(with my feelings on fire) I Guess I’m a Bad Liar","https://archiveofourown.org/works/29241411","jodijodijodi22","Explicit","F/F","2021-02-06","416"
"1626167380-10190","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","I think we have our hands full, love","https://archiveofourown.org/works/25603894","rudesunyoung","Teen And Up Audiences","F/F","2020-07-30","1688"
"1626166183-10083","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","Changes","https://archiveofourown.org/works/20963648","jesuisNc","Not Rated","F/F","2019-10-09","1113"
"1626166802-10138","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=16","Oh no😬","https://archiveofourown.org/works/22916242","Jessarmymoamonbebe","Explicit","Multi","2020-03-01","667"
"1626169612-10388","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","Demons","https://archiveofourown.org/works/31406624","orphan_account","Mature","M/M","2021-05-20","211"
"1626164307-9916","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=27","Raspberry Swirl","https://archiveofourown.org/works/11496231","neo_wonderland","Teen And Up Audiences","F/F","2017-07-13","1820"
"1626165883-10056","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=20","Grey Areas, White Collars","https://archiveofourown.org/works/15564789","s_s_rr_s","Teen And Up Audiences","Multi","2018-08-04","3594"
"1626165904-10058","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=20","CONTENT","https://archiveofourown.org/works/19800586","r_white","Teen And Up Audiences","F/F","2019-07-14","1132"
"1626170255-10442","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","A risky deal","https://archiveofourown.org/works/29800419","chelinda","Teen And Up Audiences","F/F","2021-03-02","13744"
"1626165196-9995","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","the way i loved you","https://archiveofourown.org/works/17158418","jendeukie","Mature","F/F","2018-12-25","2953"
"1626165121-9989","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=24","Guarded //jenlisa&chaesoo//","https://archiveofourown.org/works/26531644","soberyouth","Teen And Up Audiences","F/F","2018-11-05","47"
"1626166769-10135","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=16","Red by association","https://archiveofourown.org/works/21911470","rudesunyoung","Mature","F/F","2019-12-23","2365"
"1626169880-10409","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=3","她","https://archiveofourown.org/works/27402889","jodijodijodi22","Mature","F/F","2020-11-05","810"
"1626165744-10044","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=21","Equilibrium","https://archiveofourown.org/works/19121881","Effymaybe","Teen And Up Audiences","F/F","2019-06-07","941"
"1626165366-10011","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","Butterfly","https://archiveofourown.org/works/17949026","catwhowrites","Not Rated","F/F","2019-02-28","596"
"1626166130-10078","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","i'm in your maze (maybe i don’t want to get out)","https://archiveofourown.org/works/20302105","joohwangie","Teen And Up Audiences","F/F","2019-08-18","1278"
"1626164724-9954","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=26","Сталь","https://archiveofourown.org/works/14745077","li_anna","Explicit","F/F","2018-05-24","252"
"1626166022-10069","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=20","I'm in pain, so are you","https://archiveofourown.org/works/20192791","orphan_account","Not Rated","F/F","2019-08-10","188"
"1626170180-10435","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","you would know if you stayed","https://archiveofourown.org/works/31674899","TallPikeRoast","Mature","F/F","2021-06-01","7923"
"1626166460-10108","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=18","look how things turned out","https://archiveofourown.org/works/21869776","jennie_writes","General Audiences","F/F","2019-12-20","828"
"1626170115-10430","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","Queen B","https://archiveofourown.org/works/27491545","Pirate_Pisces","Teen And Up Audiences","F/F","2020-11-10","39500"
"1626164843-9964","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=25","Promises","https://archiveofourown.org/works/15761793","SunSkip","Teen And Up Audiences","F/F","2018-08-22","2408"
"1626165515-10024","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=22","A fake happy ending","https://archiveofourown.org/works/18327995","ajoomma","General Audiences","F/F","2019-04-02","1132"
"1626168428-10283","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","Crazy in Love","https://archiveofourown.org/works/27559327","Pirate_Pisces","Mature","F/F","2020-11-14","4880"
"1626164414-9926","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=27","pikachus and flowers","https://archiveofourown.org/works/12782361","jemdeuk","General Audiences","F/F","2017-11-21","3949"
"1626166823-10140","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=16","Cute Bitch","https://archiveofourown.org/works/20475563","vampirawr","Teen And Up Audiences","F/F","2019-09-01","2325"
"1626166963-10153","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=16","Say Goodnight and Go","https://archiveofourown.org/works/23577715","itzypink","Teen And Up Audiences","F/F","2020-04-10","347"
"1626169622-10389","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","My Truth In A World Of Lies","https://archiveofourown.org/works/25768837","ArcaneGhost","Teen And Up Audiences","F/F","2020-08-07","8075"
"1626167038-10159","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=15","The Push and Pull of You","https://archiveofourown.org/works/23719249","pinkbyproxy","Not Rated","F/F","2020-04-18","1834"
"1626164233-9910","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=28","A Worrisome Wedding","https://archiveofourown.org/works/10923024","anonymousloris","Teen And Up Audiences","null","2017-05-16","927"
"1626168836-10319","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=7","Hold my hand in the dark","https://archiveofourown.org/works/29802036","Galdsy","Not Rated","F/F","2021-03-02","823"
"1626165839-10053","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=21","It lingers when we're done","https://archiveofourown.org/works/19330966","orphan_account","General Audiences","F/F","2019-06-23","1182"
"1626168492-10289","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","Painted Faces","https://archiveofourown.org/works/27287455","xPenguinQueenx","Not Rated","F/F","2020-10-30","3275"
"1626169482-10376","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","Every Storm Runs Out of Rain","https://archiveofourown.org/works/30920423","poopoopops","Mature","F/F","2021-04-26","1594"
"1626169504-10378","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","Blackpink Imagines","https://archiveofourown.org/works/29413854","let_them_read_fics","Teen And Up Audiences","F/F","2021-02-14","6588"
"1626166523-10114","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=18","Feel better","https://archiveofourown.org/works/15806439","BPistherevolution","Not Rated","F/F","2019-06-09","4755"
"1626166173-10082","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","One Step Forward, A Hundred Steps Back","https://archiveofourown.org/works/19711237","divinelydecreed","Teen And Up Audiences","F/F","2019-07-07","2512"
"1626168525-10292","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","白色巨塔","https://archiveofourown.org/works/27756967","jodijodijodi22","Explicit","F/F","2020-11-28","807"
"1626165217-9997","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","i don’t expect a lot right now (just stay with me)","https://archiveofourown.org/works/17200841","orphan_account","General Audiences","F/F","2018-12-28","2554"
"1626169558-10383","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","Why not","https://archiveofourown.org/works/31255031","pexchyeom","Not Rated","F/F","2021-05-12","237"
"1626166747-10134","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=17","Asphyxia","https://archiveofourown.org/works/22907587","lesyeuxdenini","Mature","F/F","2020-02-26","2157"
"1626169568-10384","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","Apartment 34","https://archiveofourown.org/works/28138218","chelinda","Teen And Up Audiences","F/F","2020-12-17","15966"
"1626164628-9945","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=26","Song For You","https://archiveofourown.org/works/14265312","KONCT_Chizza_Picken","Not Rated","F/F","2018-04-09","1179"
"1626167048-10160","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=15","Stay a little longer, I want you to eat well","https://archiveofourown.org/works/23766247","rudesunyoung","Mature","F/F","2020-04-21","2711"
"1626165850-10054","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=21","JenLisa微小说三十题","https://archiveofourown.org/works/19343956","zack0302","Not Rated","F/F","2019-06-24","1110"
"1626169912-10412","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=3","You were what mattered","https://archiveofourown.org/works/31748716","rudesunyoung","Teen And Up Audiences","F/F","2021-06-15","958"
"1626168450-10285","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","Buwanang Dalaw","https://archiveofourown.org/works/22675240","IRGayShark","Not Rated","F/F","2020-02-12","7967"
"1626165872-10055","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=20","Black Magic - A Blackpink WITCH!AU","https://archiveofourown.org/works/19348315","rubycult","General Audiences","Multi","2019-06-24","702"
"1626165068-9984","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=24","Operation: escape","https://archiveofourown.org/works/14281773","lostmy__Taehyung","Not Rated","F/F","2018-04-11","1002"
"1626166225-10087","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","REMEMBERED | JENLISA","https://archiveofourown.org/works/21067844","kimwig","General Audiences","F/F","2019-10-17","1712"
"1626166779-10136","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=16","Smoke and Mirrors","https://archiveofourown.org/works/21625411","Softiecat_Cupcake","Mature","F/F","2019-12-01","353"
"1626165925-10060","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=20","Edelweiss","https://archiveofourown.org/works/19288504","Heyrrra","General Audiences","F/F","2019-06-20","1671"
"1626164885-9968","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=25","Backstage","https://archiveofourown.org/works/15851205","bpstars","Mature","F/F","2018-08-31","3716"
"1626167786-10226","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=12","More Than Revenge","https://archiveofourown.org/works/27081517","stantherevolution","Teen And Up Audiences","F/F","2020-10-18","501"
"1626166055-10072","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=20","Listen to your daughter","https://archiveofourown.org/works/20397169","rudesunyoung","Mature","F/F","2019-08-26","1171"
"1626168192-10262","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=10","The one that got away","https://archiveofourown.org/works/28115010","chelinda","General Audiences","F/F","2020-12-16","992"
"1626166834-10141","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=16","Monster Prom","https://archiveofourown.org/works/23308960","fancyxbby","Mature","F/F","2020-03-25","870"
"1626169342-10364","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=5","love lies","https://archiveofourown.org/works/30631115","Boboprooo","Teen And Up Audiences","F/F","2021-04-12","246"
"1626166385-10101","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=18","Late Night Legal Talks","https://archiveofourown.org/works/21541669","Heyrrra","Mature","F/F","2019-11-24","2098"
"1626168921-10327","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=7","Fight","https://archiveofourown.org/works/30227463","DaFishi","Not Rated","F/F","2021-03-23","2463"
"1626165356-10010","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","A Last Journey","https://archiveofourown.org/works/17931680","jenlisa","Teen And Up Audiences","F/F","2019-02-26","371"
"1626166194-10084","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","Lifetime","https://archiveofourown.org/works/21023015","jesuisNc","Not Rated","F/F","2019-10-14","671"
"1626167690-10217","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=12","'Cause your shine is somethin' like a mirror","https://archiveofourown.org/works/26722819","aelinx","Mature","F/F","2020-09-30","4415"
"1626164938-9973","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=25","i'm your home (you will come home)","https://archiveofourown.org/works/15994673","fxbricxtedrexlity","Teen And Up Audiences","F/F","2018-09-15","6601"
"1626168546-10294","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","Certain kind of days","https://archiveofourown.org/works/28972287","rudesunyoung","Teen And Up Audiences","F/F","2021-01-25","1094"
"1626168310-10273","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=10","It should be enough. To make something beautiful, should be enough.","https://archiveofourown.org/works/24573391","rudesunyoung","Teen And Up Audiences","F/F","2020-06-06","5154"
"1626165025-9980","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=24","What Is Love","https://archiveofourown.org/works/12043722","SunSkip","Mature","F/F","2017-09-09","7011"
"1626164392-9924","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=27","Deep //jenlisa//","https://archiveofourown.org/works/26511880","soberyouth","General Audiences","F/F","2017-10-20","119"
"1626166065-10073","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=20","i found a girl","https://archiveofourown.org/works/20414125","throwaway18","Teen And Up Audiences","F/F","2019-08-27","3222"
"1626167669-10215","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=12","If It Means Forever","https://archiveofourown.org/works/24611827","lalisa_monobangtan","Teen And Up Audiences","F/F","2020-06-08","960"
"1626170321-10448","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","HERO","https://archiveofourown.org/works/32487457","TheMissusM","Not Rated","F/F","2021-07-10","473"
"1626169708-10396","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=3","Fix You","https://archiveofourown.org/works/19747831","Heyrrra","General Audiences","F/F","2019-07-10","13650"
"1626168032-10248","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=11","I Just Want You","https://archiveofourown.org/works/27807700","skull53","Teen And Up Audiences","F/F","2020-12-01","951"
"1626167424-10194","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","Here","https://archiveofourown.org/works/25679062","Heyrrra","General Audiences","F/F","2020-08-03","1060"
"1626167059-10161","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=15","A Hundred Paper Stars (and I Find Myself Drawn to You)","https://archiveofourown.org/works/23848918","Heyrrra","General Audiences","F/F","2020-04-26","1429"
"1626170050-10424","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","Nobody Like You","https://archiveofourown.org/works/32179009","adoringjenchulichaeng","General Audiences","F/F","2021-06-25","595"
"1626169274-10358","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=5","truth is","https://archiveofourown.org/works/30862040","EightMist","General Audiences","F/F","2021-04-23","326"
"1626165292-10004","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","The Letters Beneath Your Bed","https://archiveofourown.org/works/17379620","jiwoosone","Not Rated","F/F","2019-01-11","1586"
"1626166162-10081","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","Bait //jenlisa//","https://archiveofourown.org/works/26532202","soberyouth","Teen And Up Audiences","F/F","2019-10-03","83"
"1626168278-10270","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=10","The contract","https://archiveofourown.org/works/27494287","chelinda","Teen And Up Audiences","F/F","2020-11-10","4800"
"1626167402-10192","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","SOMEONE","https://archiveofourown.org/works/25630921","JRWu","Teen And Up Audiences","F/F","2020-07-31","423"
